kode_prov,nama_prov,kode_kab,kab_nama,kode_kec,kec_nama,kode_desa,desa_nama
35,JAWA TIMUR,26,BANGKALAN,60,KONANG,8,KONANG
35,JAWA TIMUR,26,BANGKALAN,60,KONANG,9,SENASEN
35,JAWA TIMUR,26,BANGKALAN,60,KONANG,10,CAMPOR
35,JAWA TIMUR,26,BANGKALAN,60,KONANG,11,SAMBIYAN
35,JAWA TIMUR,26,BANGKALAN,60,KONANG,12,CANGKARMAN
35,JAWA TIMUR,26,BANGKALAN,60,KONANG,13,GENTENG
35,JAWA TIMUR,26,BANGKALAN,120,BURNEH,1,JAMBU
35,JAWA TIMUR,26,BANGKALAN,120,BURNEH,2,LANGKAP
35,JAWA TIMUR,26,BANGKALAN,120,BURNEH,3,BURNEH
35,JAWA TIMUR,26,BANGKALAN,120,BURNEH,4,BENANGKAH
35,JAWA TIMUR,26,BANGKALAN,120,BURNEH,5,ALAS KEMBANG
35,JAWA TIMUR,26,BANGKALAN,120,BURNEH,6,BINOH
35,JAWA TIMUR,26,BANGKALAN,120,BURNEH,7,PERRENG
35,JAWA TIMUR,26,BANGKALAN,120,BURNEH,8,PANGOLANGAN
35,JAWA TIMUR,26,BANGKALAN,120,BURNEH,9,SOBIH
35,JAWA TIMUR,26,BANGKALAN,120,BURNEH,10,TONJUNG
35,JAWA TIMUR,26,BANGKALAN,120,BURNEH,11,KAPOR
18,LAMPUNG,9,PESAWARAN,40,WAY LIMA,8,BATURAJA
18,LAMPUNG,9,PESAWARAN,40,WAY LIMA,9,SINDANG GARUT
18,LAMPUNG,9,PESAWARAN,40,WAY LIMA,10,SIDODADI
18,LAMPUNG,9,PESAWARAN,40,WAY LIMA,11,GEDUNG DALAM
18,LAMPUNG,9,PESAWARAN,40,WAY LIMA,12,PEKONDOH
18,LAMPUNG,9,PESAWARAN,40,WAY LIMA,13,PEKONDOH GEDUNG
18,LAMPUNG,9,PESAWARAN,40,WAY LIMA,14,BANJAR NEGERI
18,LAMPUNG,9,PESAWARAN,40,WAY LIMA,15,PADANG MANIS
18,LAMPUNG,9,PESAWARAN,40,WAY LIMA,16,PAGUYUBAN
18,LAMPUNG,12,TULANG BAWANG BARAT,20,TUMI JAJAR,1,GUNUNG MENANTI
18,LAMPUNG,12,TULANG BAWANG BARAT,20,TUMI JAJAR,2,MARGO DADI
18,LAMPUNG,12,TULANG BAWANG BARAT,20,TUMI JAJAR,3,MURNI JAYA
18,LAMPUNG,12,TULANG BAWANG BARAT,20,TUMI JAJAR,4,MARGO MULYO
18,LAMPUNG,12,TULANG BAWANG BARAT,20,TUMI JAJAR,5,DAYA ASRI
18,LAMPUNG,12,TULANG BAWANG BARAT,20,TUMI JAJAR,6,DAYA MURNI
18,LAMPUNG,12,TULANG BAWANG BARAT,20,TUMI JAJAR,7,DAYA SAKTI
18,LAMPUNG,12,TULANG BAWANG BARAT,20,TUMI JAJAR,8,MAKARTI
18,LAMPUNG,12,TULANG BAWANG BARAT,20,TUMI JAJAR,9,SUMBER REJO
18,LAMPUNG,12,TULANG BAWANG BARAT,20,TUMI JAJAR,10,GUNUNG TIMBUL
18,LAMPUNG,71,BANDAR LAMPUNG,71,KEMILING,1,SUMBER AGUNG
18,LAMPUNG,71,BANDAR LAMPUNG,71,KEMILING,2,KEDAUNG
18,LAMPUNG,71,BANDAR LAMPUNG,71,KEMILING,3,PINANG JAYA
18,LAMPUNG,71,BANDAR LAMPUNG,71,KEMILING,4,BERINGIN RAYA
18,LAMPUNG,71,BANDAR LAMPUNG,71,KEMILING,5,SUMBER REJO
18,LAMPUNG,71,BANDAR LAMPUNG,71,KEMILING,6,KEMILING PERMAI
18,LAMPUNG,71,BANDAR LAMPUNG,71,KEMILING,8,SUMBERREJO SEJAHTERA
18,LAMPUNG,71,BANDAR LAMPUNG,71,KEMILING,9,BERINGIN JAYA
18,LAMPUNG,71,BANDAR LAMPUNG,71,KEMILING,10,KEMILING RAYA
18,LAMPUNG,72,METRO,21,METRO TIMUR,1,TEJOSARI
18,LAMPUNG,72,METRO,21,METRO TIMUR,2,TEJOAGUNG
18,LAMPUNG,72,METRO,21,METRO TIMUR,3,IRINGMULYO
18,LAMPUNG,72,METRO,21,METRO TIMUR,4,YOSOREJO
18,LAMPUNG,72,METRO,21,METRO TIMUR,5,YOSODADI
19,KEPULAUAN BANGKA BELITUNG,1,BANGKA,80,MERAWANG,10,KIMAK
19,KEPULAUAN BANGKA BELITUNG,1,BANGKA,80,MERAWANG,11,JADA BAHRIN
19,KEPULAUAN BANGKA BELITUNG,1,BANGKA,80,MERAWANG,12,BALUN IJUK
19,KEPULAUAN BANGKA BELITUNG,1,BANGKA,80,MERAWANG,13,PAGARAWAN
19,KEPULAUAN BANGKA BELITUNG,1,BANGKA,80,MERAWANG,14,BATU RUSA
19,KEPULAUAN BANGKA BELITUNG,1,BANGKA,80,MERAWANG,15,AIR ANYIR
19,KEPULAUAN BANGKA BELITUNG,1,BANGKA,80,MERAWANG,16,RIDING PANJANG
19,KEPULAUAN BANGKA BELITUNG,1,BANGKA,80,MERAWANG,17,DWI MAKMUR
19,KEPULAUAN BANGKA BELITUNG,1,BANGKA,80,MERAWANG,18,JURUNG
19,KEPULAUAN BANGKA BELITUNG,1,BANGKA,80,MERAWANG,19,MERAWANG
19,KEPULAUAN BANGKA BELITUNG,1,BANGKA,92,BAKAM,1,MARAS SENANG
19,KEPULAUAN BANGKA BELITUNG,1,BANGKA,92,BAKAM,2,KAPUK
19,KEPULAUAN BANGKA BELITUNG,1,BANGKA,92,BAKAM,3,NEKNANG
19,KEPULAUAN BANGKA BELITUNG,1,BANGKA,92,BAKAM,4,TIANG TARAH
19,KEPULAUAN BANGKA BELITUNG,1,BANGKA,92,BAKAM,5,DALIL
19,KEPULAUAN BANGKA BELITUNG,1,BANGKA,92,BAKAM,6,BAKAM
19,KEPULAUAN BANGKA BELITUNG,1,BANGKA,92,BAKAM,7,MANGKA
19,KEPULAUAN BANGKA BELITUNG,1,BANGKA,92,BAKAM,8,MABAT
19,KEPULAUAN BANGKA BELITUNG,1,BANGKA,92,BAKAM,9,BUKIT LAYANG
19,KEPULAUAN BANGKA BELITUNG,2,BELITUNG,60,TANJUNGPANDAN,7,BULUH TUMBANG
19,KEPULAUAN BANGKA BELITUNG,2,BELITUNG,60,TANJUNGPANDAN,8,PERAWAS
19,KEPULAUAN BANGKA BELITUNG,2,BELITUNG,60,TANJUNGPANDAN,9,LESUNG BATANG
19,KEPULAUAN BANGKA BELITUNG,2,BELITUNG,60,TANJUNGPANDAN,10,PANGKALLALANG
19,KEPULAUAN BANGKA BELITUNG,2,BELITUNG,60,TANJUNGPANDAN,11,DUKONG
19,KEPULAUAN BANGKA BELITUNG,2,BELITUNG,60,TANJUNGPANDAN,12,JURU SEBERANG
19,KEPULAUAN BANGKA BELITUNG,2,BELITUNG,60,TANJUNGPANDAN,13,KOTA
19,KEPULAUAN BANGKA BELITUNG,2,BELITUNG,60,TANJUNGPANDAN,14,PARIT
19,KEPULAUAN BANGKA BELITUNG,2,BELITUNG,60,TANJUNGPANDAN,15,TANJUNG PENDAM
19,KEPULAUAN BANGKA BELITUNG,2,BELITUNG,60,TANJUNGPANDAN,16,AIR SAGA
19,KEPULAUAN BANGKA BELITUNG,2,BELITUNG,60,TANJUNGPANDAN,17,PAAL SATU
19,KEPULAUAN BANGKA BELITUNG,2,BELITUNG,60,TANJUNGPANDAN,18,AIR MERBAU
19,KEPULAUAN BANGKA BELITUNG,2,BELITUNG,60,TANJUNGPANDAN,19,AIK KETEKOK
19,KEPULAUAN BANGKA BELITUNG,2,BELITUNG,60,TANJUNGPANDAN,20,AIK RAYAK
19,KEPULAUAN BANGKA BELITUNG,2,BELITUNG,60,TANJUNGPANDAN,21,AIK PELEMPANG JAYA
19,KEPULAUAN BANGKA BELITUNG,2,BELITUNG,60,TANJUNGPANDAN,22,KAMPONG DAMAI
19,KEPULAUAN BANGKA BELITUNG,3,BANGKA BARAT,20,TEMPILANG,1,TANJUNG NIUR
19,KEPULAUAN BANGKA BELITUNG,3,BANGKA BARAT,20,TEMPILANG,2,BENTENG KOTA
19,KEPULAUAN BANGKA BELITUNG,3,BANGKA BARAT,20,TEMPILANG,3,AIR LINTANG
19,KEPULAUAN BANGKA BELITUNG,3,BANGKA BARAT,20,TEMPILANG,4,SINAR SURYA
19,KEPULAUAN BANGKA BELITUNG,3,BANGKA BARAT,20,TEMPILANG,5,TEMPILANG
15,JAMBI,6,TANJUNG JABUNG TIMUR,10,MENDAHARA,16,SUNGAI TAWAR
15,JAMBI,6,TANJUNG JABUNG TIMUR,10,MENDAHARA,17,SINAR KALIMANTAN
15,JAMBI,6,TANJUNG JABUNG TIMUR,10,MENDAHARA,18,PANGKAL DURI ILIR
94,PAPUA,20,KEEROM,10,WEB,1,EMBI
94,PAPUA,20,KEEROM,10,WEB,2,SEMOGRAFI
94,PAPUA,20,KEEROM,10,WEB,4,UMUAF
94,PAPUA,20,KEEROM,10,WEB,5,DUBU
94,PAPUA,20,KEEROM,10,WEB,7,YAMRAF II
94,PAPUA,20,KEEROM,10,WEB,8,TATAKRA
94,PAPUA,20,KEEROM,12,YAFFI,1,AMGOTRO
94,PAPUA,20,KEEROM,12,YAFFI,2,YURUF
94,PAPUA,20,KEEROM,12,YAFFI,3,FAFENUMBU
94,PAPUA,20,KEEROM,12,YAFFI,4,AKARINDA
94,PAPUA,20,KEEROM,12,YAFFI,5,JIFANGGRY
94,PAPUA,20,KEEROM,12,YAFFI,6,JABANDA
94,PAPUA,20,KEEROM,12,YAFFI,7,MONGGOAFI
95,PAPUA SELATAN,1,MERAUKE,200,MUTING,1,WAAN
95,PAPUA SELATAN,1,MERAUKE,200,MUTING,2,WAN WAI BOB
95,PAPUA SELATAN,1,MERAUKE,200,MUTING,3,AFKAB MAKMUR
95,PAPUA SELATAN,1,MERAUKE,200,MUTING,4,ANDAITO
95,PAPUA SELATAN,1,MERAUKE,200,MUTING,5,ELANGGOL JAYA
95,PAPUA SELATAN,1,MERAUKE,200,MUTING,6,SED AGUNG
95,PAPUA SELATAN,1,MERAUKE,200,MUTING,7,SIGABEL
95,PAPUA SELATAN,1,MERAUKE,200,MUTING,8,MUTING
95,PAPUA SELATAN,1,MERAUKE,200,MUTING,9,SELAUW
95,PAPUA SELATAN,1,MERAUKE,200,MUTING,10,KOLAM
95,PAPUA SELATAN,1,MERAUKE,200,MUTING,11,BOHA
95,PAPUA SELATAN,1,MERAUKE,200,MUTING,12,PACHAS
95,PAPUA SELATAN,2,BOVEN DIGOEL,10,SUBUR,1,KAISA
95,PAPUA SELATAN,2,BOVEN DIGOEL,10,SUBUR,2,BHAKTI / WAGAI
95,PAPUA SELATAN,2,BOVEN DIGOEL,10,SUBUR,3,SUBUR
95,PAPUA SELATAN,2,BOVEN DIGOEL,10,SUBUR,4,AIWAT
95,PAPUA SELATAN,2,BOVEN DIGOEL,90,KAWAGIT,1,WANGGOM
95,PAPUA SELATAN,2,BOVEN DIGOEL,90,KAWAGIT,2,KOMBAI
95,PAPUA SELATAN,2,BOVEN DIGOEL,90,KAWAGIT,3,KAWAGIT
95,PAPUA SELATAN,2,BOVEN DIGOEL,90,KAWAGIT,4,BIWAGE 1
95,PAPUA SELATAN,2,BOVEN DIGOEL,90,KAWAGIT,5,BIWAGE 2
95,PAPUA SELATAN,2,BOVEN DIGOEL,90,KAWAGIT,6,NIOP
95,PAPUA SELATAN,2,BOVEN DIGOEL,120,MINDIPTANA,1,TINGGAM
95,PAPUA SELATAN,2,BOVEN DIGOEL,120,MINDIPTANA,2,OSSO
95,PAPUA SELATAN,2,BOVEN DIGOEL,120,MINDIPTANA,3,MINDIPTANA
95,PAPUA SELATAN,2,BOVEN DIGOEL,120,MINDIPTANA,4,EPSEMBIT
95,PAPUA SELATAN,2,BOVEN DIGOEL,120,MINDIPTANA,5,ANDOPBIT
95,PAPUA SELATAN,2,BOVEN DIGOEL,120,MINDIPTANA,6,NIYIMBANG
95,PAPUA SELATAN,2,BOVEN DIGOEL,120,MINDIPTANA,7,ANGGUMBIT
95,PAPUA SELATAN,2,BOVEN DIGOEL,120,MINDIPTANA,8,AWAYANKA
95,PAPUA SELATAN,2,BOVEN DIGOEL,120,MINDIPTANA,9,IMKO
95,PAPUA SELATAN,2,BOVEN DIGOEL,120,MINDIPTANA,10,UMAP
95,PAPUA SELATAN,2,BOVEN DIGOEL,120,MINDIPTANA,11,KAMKA
95,PAPUA SELATAN,2,BOVEN DIGOEL,120,MINDIPTANA,12,KAKUNA
95,PAPUA SELATAN,2,BOVEN DIGOEL,120,MINDIPTANA,13,WANGGATKIBI
95,PAPUA SELATAN,2,BOVEN DIGOEL,150,YANIRUMA,1,FEFERO
95,PAPUA SELATAN,2,BOVEN DIGOEL,150,YANIRUMA,2,YANIRUMA
95,PAPUA SELATAN,2,BOVEN DIGOEL,150,YANIRUMA,3,MANGGEMAHE
95,PAPUA SELATAN,3,MAPPI,20,MINYAMUR,1,KABE
95,PAPUA SELATAN,3,MAPPI,20,MINYAMUR,2,SUMUR AMAN
95,PAPUA SELATAN,3,MAPPI,20,MINYAMUR,3,KOFAR
95,PAPUA SELATAN,3,MAPPI,20,MINYAMUR,4,KOMRU
95,PAPUA SELATAN,3,MAPPI,20,MINYAMUR,5,SENE
95,PAPUA SELATAN,3,MAPPI,20,MINYAMUR,6,TARAGAE
95,PAPUA SELATAN,3,MAPPI,20,MINYAMUR,7,UPIN
95,PAPUA SELATAN,3,MAPPI,20,MINYAMUR,8,KHAUMI
95,PAPUA SELATAN,3,MAPPI,20,MINYAMUR,9,ATTI
95,PAPUA SELATAN,3,MAPPI,20,MINYAMUR,10,KAYAGAE
95,PAPUA SELATAN,3,MAPPI,20,MINYAMUR,11,PANO
95,PAPUA SELATAN,3,MAPPI,20,MINYAMUR,12,KOGIR
95,PAPUA SELATAN,4,ASMAT,12,DER KOUMUR,1,AMKAI
95,PAPUA SELATAN,4,ASMAT,12,DER KOUMUR,2,YAMKAP
95,PAPUA SELATAN,4,ASMAT,12,DER KOUMUR,3,AMARU
95,PAPUA SELATAN,4,ASMAT,12,DER KOUMUR,4,AMKUM
95,PAPUA SELATAN,4,ASMAT,12,DER KOUMUR,5,EROSAMAN
95,PAPUA SELATAN,4,ASMAT,12,DER KOUMUR,6,AMAGAIS
95,PAPUA SELATAN,4,ASMAT,14,AWYU,1,SOHOMANE
95,PAPUA SELATAN,4,ASMAT,14,AWYU,2,SUAGAI
95,PAPUA SELATAN,4,ASMAT,14,AWYU,3,YERFUM
95,PAPUA SELATAN,4,ASMAT,14,AWYU,4,SAGARE
95,PAPUA SELATAN,4,ASMAT,14,AWYU,5,YEFUWAGI
95,PAPUA SELATAN,4,ASMAT,14,AWYU,6,WAGI
95,PAPUA SELATAN,4,ASMAT,20,FAYIT,1,BASIM
95,PAPUA SELATAN,4,ASMAT,20,FAYIT,2,WARAS
95,PAPUA SELATAN,4,ASMAT,20,FAYIT,3,OCENEP
95,PAPUA SELATAN,4,ASMAT,20,FAYIT,4,PIRIEN
95,PAPUA SELATAN,4,ASMAT,20,FAYIT,5,BIOPIS
95,PAPUA SELATAN,4,ASMAT,20,FAYIT,6,NANAI (NANAY)
97,PAPUA PEGUNUNGAN,6,YALIMO,10,WELAREK,18,PANAL
97,PAPUA PEGUNUNGAN,6,YALIMO,10,WELAREK,19,HILARIKI
97,PAPUA PEGUNUNGAN,6,YALIMO,10,WELAREK,20,TINMUHUK
97,PAPUA PEGUNUNGAN,6,YALIMO,10,WELAREK,21,HELEBOL
97,PAPUA PEGUNUNGAN,6,YALIMO,10,WELAREK,22,SILFAL
97,PAPUA PEGUNUNGAN,6,YALIMO,10,WELAREK,23,SUKALIMI
97,PAPUA PEGUNUNGAN,6,YALIMO,10,WELAREK,24,SUKALIMA
97,PAPUA PEGUNUNGAN,6,YALIMO,10,WELAREK,25,LASIK
97,PAPUA PEGUNUNGAN,6,YALIMO,10,WELAREK,26,PANALULUN
97,PAPUA PEGUNUNGAN,6,YALIMO,10,WELAREK,27,WASUPAHIK
97,PAPUA PEGUNUNGAN,6,YALIMO,10,WELAREK,28,FOLONGSILI
97,PAPUA PEGUNUNGAN,6,YALIMO,10,WELAREK,29,AMULUK
97,PAPUA PEGUNUNGAN,6,YALIMO,10,WELAREK,30,YAHAMER
97,PAPUA PEGUNUNGAN,6,YALIMO,10,WELAREK,31,WELAREKPUNU
97,PAPUA PEGUNUNGAN,6,YALIMO,10,WELAREK,32,HINDALIMUHUK
97,PAPUA PEGUNUNGAN,6,YALIMO,10,WELAREK,33,MENEPINI
97,PAPUA PEGUNUNGAN,6,YALIMO,10,WELAREK,34,SOHARAM
97,PAPUA PEGUNUNGAN,6,YALIMO,10,WELAREK,35,KAMPOL
97,PAPUA PEGUNUNGAN,6,YALIMO,10,WELAREK,36,TAHAMAK
97,PAPUA PEGUNUNGAN,6,YALIMO,10,WELAREK,37,PUNUI
97,PAPUA PEGUNUNGAN,6,YALIMO,10,WELAREK,38,SAKAM
97,PAPUA PEGUNUNGAN,6,YALIMO,10,WELAREK,39,SINAHAL
97,PAPUA PEGUNUNGAN,6,YALIMO,10,WELAREK,40,SAMARIA
97,PAPUA PEGUNUNGAN,6,YALIMO,10,WELAREK,41,KOUM
97,PAPUA PEGUNUNGAN,6,YALIMO,10,WELAREK,42,HOBUT
97,PAPUA PEGUNUNGAN,6,YALIMO,10,WELAREK,43,MONDEK
97,PAPUA PEGUNUNGAN,6,YALIMO,10,WELAREK,44,MAMION
97,PAPUA PEGUNUNGAN,6,YALIMO,10,WELAREK,45,AMBILIKI
97,PAPUA PEGUNUNGAN,6,YALIMO,10,WELAREK,46,UBALIHI
97,PAPUA PEGUNUNGAN,6,YALIMO,10,WELAREK,47,SELEK
97,PAPUA PEGUNUNGAN,6,YALIMO,10,WELAREK,48,POIK
97,PAPUA PEGUNUNGAN,6,YALIMO,10,WELAREK,49,MOHOBIYE
97,PAPUA PEGUNUNGAN,6,YALIMO,10,WELAREK,50,HALIALO
97,PAPUA PEGUNUNGAN,6,YALIMO,10,WELAREK,51,WALINGKAPMA
97,PAPUA PEGUNUNGAN,6,YALIMO,10,WELAREK,52,KAYALEM
97,PAPUA PEGUNUNGAN,6,YALIMO,10,WELAREK,53,SEHEREK
97,PAPUA PEGUNUNGAN,6,YALIMO,10,WELAREK,54,WOMPOLI
97,PAPUA PEGUNUNGAN,6,YALIMO,10,WELAREK,55,FIKFAK
97,PAPUA PEGUNUNGAN,6,YALIMO,10,WELAREK,56,MOHONU
97,PAPUA PEGUNUNGAN,6,YALIMO,10,WELAREK,57,DIKOHOFARI
97,PAPUA PEGUNUNGAN,6,YALIMO,10,WELAREK,58,FEINGKAMA
33,JAWA TENGAH,22,SEMARANG,31,KALIWUNGU,9,PAYUNGAN
33,JAWA TENGAH,22,SEMARANG,31,KALIWUNGU,10,JETIS
33,JAWA TENGAH,22,SEMARANG,31,KALIWUNGU,11,ROGOMULYO
33,JAWA TENGAH,23,TEMANGGUNG,31,TLOGOMULYO,1,PAGERSARI
33,JAWA TENGAH,23,TEMANGGUNG,31,TLOGOMULYO,2,LOSARI
33,JAWA TENGAH,23,TEMANGGUNG,31,TLOGOMULYO,3,LEGOKSARI
33,JAWA TENGAH,23,TEMANGGUNG,31,TLOGOMULYO,4,GEDEGAN
33,JAWA TENGAH,23,TEMANGGUNG,31,TLOGOMULYO,5,TLILIR
33,JAWA TENGAH,23,TEMANGGUNG,31,TLOGOMULYO,6,TLOGOMULYO
33,JAWA TENGAH,23,TEMANGGUNG,31,TLOGOMULYO,7,TANJUNGSARI
33,JAWA TENGAH,23,TEMANGGUNG,31,TLOGOMULYO,8,KEROKAN
33,JAWA TENGAH,23,TEMANGGUNG,31,TLOGOMULYO,9,BALEREJO
33,JAWA TENGAH,23,TEMANGGUNG,31,TLOGOMULYO,10,SRIWUNGU
33,JAWA TENGAH,23,TEMANGGUNG,31,TLOGOMULYO,11,LANGGENG
33,JAWA TENGAH,23,TEMANGGUNG,31,TLOGOMULYO,12,CANDISARI
33,JAWA TENGAH,24,KENDAL,150,CEPIRING,1,PANDES
33,JAWA TENGAH,24,KENDAL,150,CEPIRING,2,PODOSARI
33,JAWA TENGAH,24,KENDAL,150,CEPIRING,3,BOTOMULYO
33,JAWA TENGAH,24,KENDAL,150,CEPIRING,4,GONDANG
33,JAWA TENGAH,24,KENDAL,150,CEPIRING,5,KARANGSUNO
33,JAWA TENGAH,24,KENDAL,150,CEPIRING,6,CEPIRING
33,JAWA TENGAH,24,KENDAL,150,CEPIRING,7,KARANGAYU
33,JAWA TENGAH,24,KENDAL,150,CEPIRING,8,SIDOMULYO
33,JAWA TENGAH,24,KENDAL,150,CEPIRING,9,DAMARSARI
33,JAWA TENGAH,24,KENDAL,150,CEPIRING,10,JUWIRING
33,JAWA TENGAH,24,KENDAL,150,CEPIRING,11,KALIAYU
33,JAWA TENGAH,24,KENDAL,150,CEPIRING,12,KALIRANDU GEDE
33,JAWA TENGAH,24,KENDAL,150,CEPIRING,13,KOROWELANG KULON
33,JAWA TENGAH,24,KENDAL,150,CEPIRING,14,KOROWELANG ANYAR
33,JAWA TENGAH,24,KENDAL,150,CEPIRING,15,MARGOREJO
33,JAWA TENGAH,26,PEKALONGAN,161,WONOKERTO,1,WERDI
33,JAWA TENGAH,26,PEKALONGAN,161,WONOKERTO,2,ROWOYOSO
33,JAWA TENGAH,26,PEKALONGAN,161,WONOKERTO,3,BEBEL
33,JAWA TENGAH,26,PEKALONGAN,161,WONOKERTO,4,WONOKERTO WETAN
33,JAWA TENGAH,26,PEKALONGAN,161,WONOKERTO,5,SIJAMBE
33,JAWA TENGAH,26,PEKALONGAN,161,WONOKERTO,6,PESANGGRAHAN
33,JAWA TENGAH,26,PEKALONGAN,161,WONOKERTO,7,PECAKARAN
33,JAWA TENGAH,26,PEKALONGAN,161,WONOKERTO,8,API-API
33,JAWA TENGAH,26,PEKALONGAN,161,WONOKERTO,9,WONOKERTO KULON
33,JAWA TENGAH,26,PEKALONGAN,161,WONOKERTO,10,TRATEBANG
19,KEPULAUAN BANGKA BELITUNG,3,BANGKA BARAT,20,TEMPILANG,6,BUYAN KELUMBI
19,KEPULAUAN BANGKA BELITUNG,3,BANGKA BARAT,20,TEMPILANG,7,SANGKU
19,KEPULAUAN BANGKA BELITUNG,3,BANGKA BARAT,20,TEMPILANG,8,PENYAMPAK
19,KEPULAUAN BANGKA BELITUNG,3,BANGKA BARAT,20,TEMPILANG,9,SIMPANG YUL
19,KEPULAUAN BANGKA BELITUNG,71,PANGKALPINANG,10,RANGKUI,1,ASAM
19,KEPULAUAN BANGKA BELITUNG,71,PANGKALPINANG,10,RANGKUI,2,PARIT LALANG
19,KEPULAUAN BANGKA BELITUNG,71,PANGKALPINANG,10,RANGKUI,4,BINTANG
19,KEPULAUAN BANGKA BELITUNG,71,PANGKALPINANG,10,RANGKUI,9,MELINTANG
19,KEPULAUAN BANGKA BELITUNG,71,PANGKALPINANG,10,RANGKUI,10,KERAMAT
19,KEPULAUAN BANGKA BELITUNG,71,PANGKALPINANG,10,RANGKUI,13,MASJID JAMIK
19,KEPULAUAN BANGKA BELITUNG,71,PANGKALPINANG,10,RANGKUI,15,PINTU AIR
19,KEPULAUAN BANGKA BELITUNG,71,PANGKALPINANG,10,RANGKUI,16,GAJAH MADA
21,KEPULAUAN RIAU,1,KARIMUN,32,MERAL,1,MERAL KOTA
21,KEPULAUAN RIAU,1,KARIMUN,32,MERAL,2,BARAN BARAT
21,KEPULAUAN RIAU,1,KARIMUN,32,MERAL,3,SUNGAI RAYA
21,KEPULAUAN RIAU,1,KARIMUN,32,MERAL,6,SUNGAI PASIR
21,KEPULAUAN RIAU,1,KARIMUN,32,MERAL,7,BARAN TIMUR
21,KEPULAUAN RIAU,1,KARIMUN,32,MERAL,8,PARIT BENUT
21,KEPULAUAN RIAU,2,BINTAN,52,SERI KUALA LOBAM,1,KUALA SEMPANG
21,KEPULAUAN RIAU,2,BINTAN,52,SERI KUALA LOBAM,2,BUSUNG
21,KEPULAUAN RIAU,2,BINTAN,52,SERI KUALA LOBAM,3,TELUK SASAH
21,KEPULAUAN RIAU,2,BINTAN,52,SERI KUALA LOBAM,4,TELUK LOBAM
21,KEPULAUAN RIAU,2,BINTAN,52,SERI KUALA LOBAM,5,TANJUNG PERMAI
21,KEPULAUAN RIAU,3,NATUNA,60,SERASAN,1,KAMPUNG HILIR
21,KEPULAUAN RIAU,3,NATUNA,60,SERASAN,2,SERASAN
21,KEPULAUAN RIAU,3,NATUNA,60,SERASAN,5,BATU BERIAN
21,KEPULAUAN RIAU,3,NATUNA,60,SERASAN,6,TANJUNG SETELUNG
21,KEPULAUAN RIAU,3,NATUNA,60,SERASAN,7,TANJUNG BALAU
21,KEPULAUAN RIAU,3,NATUNA,60,SERASAN,8,PANGKALAN
21,KEPULAUAN RIAU,3,NATUNA,60,SERASAN,9,JERMALIK
21,KEPULAUAN RIAU,4,LINGGA,21,SINGKEP SELATAN,1,BERHALA
21,KEPULAUAN RIAU,4,LINGGA,21,SINGKEP SELATAN,2,MAROK KECIL
21,KEPULAUAN RIAU,4,LINGGA,21,SINGKEP SELATAN,3,RESANG
21,KEPULAUAN RIAU,4,LINGGA,53,KATANG BIDARE,1,PULAU MEDANG
21,KEPULAUAN RIAU,4,LINGGA,53,KATANG BIDARE,2,PULAU DUYUNG
21,KEPULAUAN RIAU,4,LINGGA,53,KATANG BIDARE,3,MENSANAK
21,KEPULAUAN RIAU,4,LINGGA,53,KATANG BIDARE,4,PULAU BUKIT
21,KEPULAUAN RIAU,4,LINGGA,53,KATANG BIDARE,5,BENAN
21,KEPULAUAN RIAU,4,LINGGA,53,KATANG BIDARE,6,DESA PERSIAPAN BUSUNG
31,DKI JAKARTA,72,JAKARTA TIMUR,50,KRAMAT JATI,1,BALE KAMBANG
31,DKI JAKARTA,72,JAKARTA TIMUR,50,KRAMAT JATI,2,BATU AMPAR
31,DKI JAKARTA,72,JAKARTA TIMUR,50,KRAMAT JATI,3,TENGAH
31,DKI JAKARTA,72,JAKARTA TIMUR,50,KRAMAT JATI,4,DUKUH
31,DKI JAKARTA,72,JAKARTA TIMUR,50,KRAMAT JATI,5,KRAMAT JATI
31,DKI JAKARTA,72,JAKARTA TIMUR,50,KRAMAT JATI,6,CILILITAN
31,DKI JAKARTA,72,JAKARTA TIMUR,50,KRAMAT JATI,7,CAWANG
31,DKI JAKARTA,73,JAKARTA PUSAT,30,SENEN,1,KENARI
31,DKI JAKARTA,73,JAKARTA PUSAT,30,SENEN,2,PASEBAN
31,DKI JAKARTA,73,JAKARTA PUSAT,30,SENEN,3,KRAMAT
31,DKI JAKARTA,73,JAKARTA PUSAT,30,SENEN,4,KWITANG
31,DKI JAKARTA,73,JAKARTA PUSAT,30,SENEN,5,SENEN
31,DKI JAKARTA,73,JAKARTA PUSAT,30,SENEN,6,BUNGUR
31,DKI JAKARTA,73,JAKARTA PUSAT,40,JOHAR BARU,1,JOHAR BARU
31,DKI JAKARTA,73,JAKARTA PUSAT,40,JOHAR BARU,2,KAMPUNG RAWA
31,DKI JAKARTA,73,JAKARTA PUSAT,40,JOHAR BARU,3,TANAH TINGGI
31,DKI JAKARTA,73,JAKARTA PUSAT,40,JOHAR BARU,4,GALUR
31,DKI JAKARTA,73,JAKARTA PUSAT,80,GAMBIR,1,CIDENG
31,DKI JAKARTA,73,JAKARTA PUSAT,80,GAMBIR,2,PETOJO SELATAN
31,DKI JAKARTA,73,JAKARTA PUSAT,80,GAMBIR,3,GAMBIR
31,DKI JAKARTA,73,JAKARTA PUSAT,80,GAMBIR,4,KEBON KELAPA
